0	0.1859	0.3717	0.5576	0.7435	0.9294	1.1152	1.3011	1.487	1.6729	1.8587	2.0446	2.2305	2.4164	2.6022	2.7881	2.974	3.1599	3.3457	3.5316	3.7175	3.9033	4.0892	4.2751	4.461	4.6468	4.8327	5.0186	5.2045	5.3903	5.5762	5.7621	5.948	6.1338	6.3197	6.5056	6.6914	6.8773	7.0632	7.2491	7.4349	7.6208	7.8067	7.9926	8.1784	8.3643	8.5502	8.7361	8.9219	9.1078	9.2937	9.4796	9.6654	9.8513	10.0372	10.223	10.4089	10.5948	10.7807	10.9665	11.1524	11.3383	11.5242	11.71	11.8959	12.0818	12.2677	12.4535	12.6394	12.8253	13.0112	13.197	13.3829	13.5688	13.7546	13.9405	14.1264	14.3123	14.4981	14.684	14.8699	15.0558	15.2416	15.4275	15.6134	15.7993	15.9851	16.171	16.3569	16.5428	16.7286	16.9145	17.1004	17.2862	17.4721	17.658	17.8439	18.0297	18.2156	18.4015	18.5874	18.7732	18.9591	19.145	19.3309	19.5167	19.7026	19.8885	20.0744	20.2602	20.4461	20.632	20.8178	21.0037	21.1896	21.3755	21.5613	21.7472	21.9331	22.119	22.3048	22.4907	22.6766	22.8625	23.0483	23.2342	23.4201	23.6059	23.7918	23.9777	24.1636	24.3494	24.5353	24.7212	24.9071	25.0929	25.2788	25.4647	25.6506	25.8364	26.0223	26.2082	26.3941	26.5799	26.7658	26.9517	27.1375	27.3234	27.5093	27.6952	27.881	28.0669	28.2528	28.4387	28.6245	28.8104	28.9963	29.1822	29.368	29.5539	29.7398	29.9256	30.1115	30.2974	30.4833	30.6691	30.855	31.0409	31.2268	31.4126	31.5985	31.7844	31.9703	32.1561	32.342	32.5279	32.7138	32.8996	33.0855	33.2714	33.4572	33.6431	33.829	34.0149	34.2007	34.3866	34.5725	34.7584	34.9442	35.1301	35.316	35.5019	35.6877	35.8736	36.0595	36.2454	36.4312	36.6171	36.803	36.9888	37.1747	37.3606	37.5465	37.7323	37.9182	38.1041	38.29	38.4758	38.6617	38.8476	39.0335	39.2193	39.4052	39.5911	39.777	39.9628	40.1487	40.3346	40.5204	40.7063	40.8922	41.0781	41.2639	41.4498	41.6357	41.8216	42.0074	42.1933	42.3792	42.5651	42.7509	42.9368	43.1227	43.3086	43.4944	43.6803	43.8662	44.052	44.2379	44.4238	44.6097	44.7955	44.9814	45.1673	45.3532
79	93	110	124	141	152	162	169	176	183	190	197	207	214	217	217	217	214	211	207	207	204	200	197	193	186	179	172	166	162	162	159	159	155	152	145	138	131	124	121	117	110	107	100	96	89	86	86	86	86	89	96	103	110	117	124	131	138	148	162	172	183	190	197	200	200	204	204	204	204	200	197	190	186	179	172	166	166	166	166	166	162	159	152	145	138	131	124	117	114	107	100	96	89	86	83	83	86	89	100	110	121	134	145	159	169	176	183	190	190	186	179	172	166	159	152	148	145	145	145	145	145	145	141	138	138	138	138	134	134	131	124	117	110	103	100	93	89	86	86	86	89	93	96	103	110	117	128	138	148	155	162	166	169	172	172	169	162	152	145	134	124	121	117	117	121	124	128	134	145	155	169	183	193	204	214	221	224	228	228	228	224	217	211	200	190	176	159	141	128	117	110	103	96	93	89	86	89	93	100	110	117	121	124	124	121	117	110	103	100	96	96	100	103	107	114	117	124	131	134	138	141	141	141	138	138	134	134	131	128	124	121	117	114	114	117	121	128	134	138	145	152	159	162	166
0	0.1859	0.3717	0.5576	0.7435	0.9294	1.1152	1.3011	1.487	1.6729	1.8587	2.0446	2.2305	2.4164	2.6022	2.7881	2.974	3.1599	3.3457	3.5316	3.7175	3.9033	4.0892	4.2751	4.461	4.6468	4.8327	5.0186	5.2045	5.3903	5.5762	5.7621	5.948	6.1338	6.3197	6.5056	6.6914	6.8773	7.0632	7.2491	7.4349	7.6208	7.8067	7.9926	8.1784	8.3643	8.5502	8.7361	8.9219	9.1078	9.2937	9.4796	9.6654	9.8513	10.0372	10.223	10.4089	10.5948	10.7807	10.9665	11.1524	11.3383	11.5242	11.71	11.8959	12.0818	12.2677	12.4535	12.6394	12.8253	13.0112	13.197	13.3829	13.5688	13.7546	13.9405	14.1264	14.3123	14.4981	14.684	14.8699	15.0558	15.2416	15.4275	15.6134	15.7993	15.9851	16.171	16.3569	16.5428	16.7286	16.9145	17.1004	17.2862	17.4721	17.658	17.8439	18.0297	18.2156	18.4015	18.5874	18.7732	18.9591	19.145	19.3309	19.5167	19.7026	19.8885	20.0744	20.2602	20.4461	20.632	20.8178	21.0037	21.1896	21.3755	21.5613	21.7472	21.9331	22.119	22.3048	22.4907	22.6766	22.8625	23.0483	23.2342	23.4201	23.6059	23.7918	23.9777	24.1636	24.3494	24.5353	24.7212	24.9071	25.0929	25.2788	25.4647	25.6506	25.8364	26.0223	26.2082	26.3941	26.5799	26.7658	26.9517	27.1375	27.3234	27.5093	27.6952	27.881	28.0669	28.2528	28.4387	28.6245	28.8104	28.9963	29.1822	29.368	29.5539	29.7398	29.9256	30.1115	30.2974	30.4833	30.6691	30.855	31.0409	31.2268	31.4126	31.5985	31.7844	31.9703	32.1561	32.342	32.5279	32.7138	32.8996	33.0855	33.2714	33.4572	33.6431	33.829	34.0149	34.2007	34.3866	34.5725	34.7584	34.9442	35.1301	35.316	35.5019	35.6877	35.8736	36.0595	36.2454	36.4312	36.6171	36.803	36.9888	37.1747	37.3606	37.5465	37.7323	37.9182	38.1041	38.29	38.4758	38.6617	38.8476	39.0335	39.2193	39.4052	39.5911	39.777	39.9628	40.1487	40.3346	40.5204	40.7063	40.8922	41.0781	41.2639	41.4498	41.6357	41.8216	42.0074	42.1933	42.3792	42.5651	42.7509	42.9368	43.1227	43.3086	43.4944	43.6803	43.8662	44.052	44.2379	44.4238	44.6097	44.7955	44.9814	45.1673	45.3532
134	134	134	138	138	141	141	145	148	152	152	152	155	155	155	155	155	152	152	148	148	145	141	141	141	145	148	152	155	159	166	169	176	179	186	190	193	197	197	197	197	193	193	190	186	179	176	172	169	166	166	169	169	172	176	179	183	186	190	193	193	193	197	197	197	197	200	200	200	200	197	197	197	193	193	193	193	193	193	193	190	186	183	179	176	172	169	166	159	152	141	134	131	124	121	117	114	110	107	107	110	114	114	121	124	128	128	131	131	131	131	131	131	134	134	134	134	131	131	131	134	138	141	148	152	159	162	169	169	172	172	172	169	166	162	159	152	141	134	128	124	117	114	110	103	100	93	86	83	83	79	83	83	89	96	103	110	117	124	134	141	148	155	159	162	162	162	159	155	152	148	148	145	141	138	134	128	121	114	107	103	100	96	89	86	79	72	69	65	65	65	65	65	65	65	65	65	69	69	72	76	79	79	83	83	83	83	83	86	93	96	103	110	114	117	124	128	134	141	145	145	148	148	148	148	148	148	148	148	148	148	148	148	145	141	141	138	134	134	131	131	131	131	131	134
0	0.1859	0.3717	0.5576	0.7435	0.9294	1.1152	1.3011	1.487	1.6729	1.8587	2.0446	2.2305	2.4164	2.6022	2.7881	2.974	3.1599	3.3457	3.5316	3.7175	3.9033	4.0892	4.2751	4.461	4.6468	4.8327	5.0186	5.2045	5.3903	5.5762	5.7621	5.948	6.1338	6.3197	6.5056	6.6914	6.8773	7.0632	7.2491	7.4349	7.6208	7.8067	7.9926	8.1784	8.3643	8.5502	8.7361	8.9219	9.1078	9.2937	9.4796	9.6654	9.8513	10.0372	10.223	10.4089	10.5948	10.7807	10.9665	11.1524	11.3383	11.5242	11.71	11.8959	12.0818	12.2677	12.4535	12.6394	12.8253	13.0112	13.197	13.3829	13.5688	13.7546	13.9405	14.1264	14.3123	14.4981	14.684	14.8699	15.0558	15.2416	15.4275	15.6134	15.7993	15.9851	16.171	16.3569	16.5428	16.7286	16.9145	17.1004	17.2862	17.4721	17.658	17.8439	18.0297	18.2156	18.4015	18.5874	18.7732	18.9591	19.145	19.3309	19.5167	19.7026	19.8885	20.0744	20.2602	20.4461	20.632	20.8178	21.0037	21.1896	21.3755	21.5613	21.7472	21.9331	22.119	22.3048	22.4907	22.6766	22.8625	23.0483	23.2342	23.4201	23.6059	23.7918	23.9777	24.1636	24.3494	24.5353	24.7212	24.9071	25.0929	25.2788	25.4647	25.6506	25.8364	26.0223	26.2082	26.3941	26.5799	26.7658	26.9517	27.1375	27.3234	27.5093	27.6952	27.881	28.0669	28.2528	28.4387	28.6245	28.8104	28.9963	29.1822	29.368	29.5539	29.7398	29.9256	30.1115	30.2974	30.4833	30.6691	30.855	31.0409	31.2268	31.4126	31.5985	31.7844	31.9703	32.1561	32.342	32.5279	32.7138	32.8996	33.0855	33.2714	33.4572	33.6431	33.829	34.0149	34.2007	34.3866	34.5725	34.7584	34.9442	35.1301	35.316	35.5019	35.6877	35.8736	36.0595	36.2454	36.4312	36.6171	36.803	36.9888	37.1747	37.3606	37.5465	37.7323	37.9182	38.1041	38.29	38.4758	38.6617	38.8476	39.0335	39.2193	39.4052	39.5911	39.777	39.9628	40.1487	40.3346	40.5204	40.7063	40.8922	41.0781	41.2639	41.4498	41.6357	41.8216	42.0074	42.1933	42.3792	42.5651	42.7509	42.9368	43.1227	43.3086	43.4944	43.6803	43.8662	44.052	44.2379	44.4238	44.6097	44.7955	44.9814	45.1673	45.3532
177.5	186.698	192.37	199.245	202.282	205.06	207.169	211.863	216.558	220.533	224.858	231.013	233.675	235.69	236.502	236.066	232.287	225.48	217.669	209.24	197.151	184.133	169.996	157.199	146.204	136.322	128.564	123.432	118.345	115.491	110.38	105.609	100.662	95.072	90.378	86.157	83.056	80.288	80.118	79.807	77.865	77.373	77.559	77.897	79.763	82.735	85.03	86.657	90.296	92.948	97.645	103.854	110.148	117.133	124.05	131.344	136.411	142.151	149.667	154.476	159.977	164.948	167.693	171.151	176.351	181.552	187.122	191.882	197.12	203.447	208.769	215.619	222.995	229.93	234.43	239.205	241.888	243.928	244.069	244.377	242.187	239.277	236.729	231.167	223.62	216.405	209.195	201.633	193.769	188.623	182.742	178.131	170.918	165.868	159.492	152.209	144.95	137.022	133.066	130.837	128.813	130.217	132.229	134.321	137.004	141.017	147.338	154.281	158.928	163.734	163.603	164.15	161.651	160.027	155.795	151.1	146.818	142.994	141.677	141.997	144.647	147.797	152.428	154.43	156.917	156.9	156.976	153.864	147.267	140	133.11	126.083	121.07	116.604	113.767	112.856	112.578	111.524	108.452	105.488	104.572	102.223	99.046	96.094	92.519	87.56	83.319	77.693	73.237	68.407	63.377	62.255	60.273	59.826	60.325	62.709	64.771	66.189	68.871	75.367	83.793	94.044	108.681	124.542	140.328	156.989	172.5	188.796	201.235	212.659	222.062	230.03	237.599	242.338	248.142	250.835	252.55	252.88	253.96	254.92	255	254.974	254.614	250.59	245.825	237.434	227.934	217.081	203.957	187.407	170.466	154.741	140.151	127.327	115.757	107.329	99.823	95.129	90.932	86.956	81.498	74.12	66.419	60.558	56.301	52.76	52.084	50.066	51.21	54.011	58.669	61.294	65.07	70.271	75.472	80.532	83.318	85.175	86.777	86.918	87.287	88.291	90.759	97.804	104.408	113.813	124.727	134.418	143.974	151.026	156.799	161.494	164.394	167.614	170.637	173.273	178.102	182.55	189.225	195.052	199.747	206.667	212.19	216.858	219.031
0	0.1859	0.3717	0.5576	0.7435	0.9294	1.1152	1.3011	1.487	1.6729	1.8587	2.0446	2.2305	2.4164	2.6022	2.7881	2.974	3.1599	3.3457	3.5316	3.7175	3.9033	4.0892	4.2751	4.461	4.6468	4.8327	5.0186	5.2045	5.3903	5.5762	5.7621	5.948	6.1338	6.3197	6.5056	6.6914	6.8773	7.0632	7.2491	7.4349	7.6208	7.8067	7.9926	8.1784	8.3643	8.5502	8.7361	8.9219	9.1078	9.2937	9.4796	9.6654	9.8513	10.0372	10.223	10.4089	10.5948	10.7807	10.9665	11.1524	11.3383	11.5242	11.71	11.8959	12.0818	12.2677	12.4535	12.6394	12.8253	13.0112	13.197	13.3829	13.5688	13.7546	13.9405	14.1264	14.3123	14.4981	14.684	14.8699	15.0558	15.2416	15.4275	15.6134	15.7993	15.9851	16.171	16.3569	16.5428	16.7286	16.9145	17.1004	17.2862	17.4721	17.658	17.8439	18.0297	18.2156	18.4015	18.5874	18.7732	18.9591	19.145	19.3309	19.5167	19.7026	19.8885	20.0744	20.2602	20.4461	20.632	20.8178	21.0037	21.1896	21.3755	21.5613	21.7472	21.9331	22.119	22.3048	22.4907	22.6766	22.8625	23.0483	23.2342	23.4201	23.6059	23.7918	23.9777	24.1636	24.3494	24.5353	24.7212	24.9071	25.0929	25.2788	25.4647	25.6506	25.8364	26.0223	26.2082	26.3941	26.5799	26.7658	26.9517	27.1375	27.3234	27.5093	27.6952	27.881	28.0669	28.2528	28.4387	28.6245	28.8104	28.9963	29.1822	29.368	29.5539	29.7398	29.9256	30.1115	30.2974	30.4833	30.6691	30.855	31.0409	31.2268	31.4126	31.5985	31.7844	31.9703	32.1561	32.342	32.5279	32.7138	32.8996	33.0855	33.2714	33.4572	33.6431	33.829	34.0149	34.2007	34.3866	34.5725	34.7584	34.9442	35.1301	35.316	35.5019	35.6877	35.8736	36.0595	36.2454	36.4312	36.6171	36.803	36.9888	37.1747	37.3606	37.5465	37.7323	37.9182	38.1041	38.29	38.4758	38.6617	38.8476	39.0335	39.2193	39.4052	39.5911	39.777	39.9628	40.1487	40.3346	40.5204	40.7063	40.8922	41.0781	41.2639	41.4498	41.6357	41.8216	42.0074	42.1933	42.3792	42.5651	42.7509	42.9368	43.1227	43.3086	43.4944	43.6803	43.8662	44.052	44.2379	44.4238	44.6097	44.7955	44.9814	45.1673	45.3532
124	126.875	128.576	130.364	133.252	137.86	142.032	146.72	152.68	156.144	160.045	162.892	165.886	165.148	167.284	168.82	171.388	176.067	178.123	183.149	188.034	191.548	192.436	190.024	183.46	173.34	165.571	157.176	149.164	141.227	132.16	123.128	115.355	107.74	101.148	95.162	90.499	88.451	87.889	89.976	92.043	95.117	100.13	104.612	111.196	118.46	125.364	131.948	138.624	145.217	150.06	153.512	156.232	159.521	161.181	164.225	165.284	166.028	164.199	165.744	166	166	166	166.25	168.868	169	170.008	171.796	173.505	172.589	174.88	174.797	175.648	177.524	178.689	178.58	178.112	176.324	172.584	168.408	162.567	157.068	151.403	144.724	140.367	136.063	131.44	127.272	125.62	123.916	122.96	119.818	117.908	113.188	106.528	99.14	89.052	77.556	65.876	54.572	45.34	34.526	26.932	21.321	17.048	17	17.528	19.316	25.883	34.292	43.259	54.768	66.356	79.578	93.558	105.055	113.496	118.316	122.734	124	126.038	128	129.764	132.176	135.316	141	147.068	154.462	161.575	168.861	175.44	182.537	186.704	190.347	192.592	192.945	190.442	190	186.904	182.604	177.68	175.748	170.593	167.834	166.528	166.139	165.93	166.037	164.851	163.91	163.32	161.729	160.169	159.952	157.706	157.297	154.737	151.776	148.359	144.861	140.582	138.058	132.929	129.521	125.487	121.022	114.887	108.148	99.931	91.219	83.587	76.884	73.952	72	72	73.94	78.704	83.802	91.002	99.036	105.84	113.216	119.788	126.832	129.992	131.78	133.436	132.606	132.044	131	131	130.969	131	131	131	131.185	133.494	135.463	138	139.488	142.2	145.312	147.724	152.958	155.011	156.28	159.372	160.641	159.096	156.744	153.446	148.976	145.609	138.952	133.902	129.45	123.908	117.192	114.684	109.902	107	107	107.925	112.819	115.788	118.96	123.274	125.198	130.079	131.894	134.32	136.994	139.965	144.405	149.271	152.18	153.968	155.852	155.114	157.234	159.206	161.58	166.047	168.166	171.028
0	0.1859	0.3717	0.5576	0.7435	0.9294	1.1152	1.3011	1.487	1.6729	1.8587	2.0446	2.2305	2.4164	2.6022	2.7881	2.974	3.1599	3.3457	3.5316	3.7175	3.9033	4.0892	4.2751	4.461	4.6468	4.8327	5.0186	5.2045	5.3903	5.5762	5.7621	5.948	6.1338	6.3197	6.5056	6.6914	6.8773	7.0632	7.2491	7.4349	7.6208	7.8067	7.9926	8.1784	8.3643	8.5502	8.7361	8.9219	9.1078	9.2937	9.4796	9.6654	9.8513	10.0372	10.223	10.4089	10.5948	10.7807	10.9665	11.1524	11.3383	11.5242	11.71	11.8959	12.0818	12.2677	12.4535	12.6394	12.8253	13.0112	13.197	13.3829	13.5688	13.7546	13.9405	14.1264	14.3123	14.4981	14.684	14.8699	15.0558	15.2416	15.4275	15.6134	15.7993	15.9851	16.171	16.3569	16.5428	16.7286	16.9145	17.1004	17.2862	17.4721	17.658	17.8439	18.0297	18.2156	18.4015	18.5874	18.7732	18.9591	19.145	19.3309	19.5167	19.7026	19.8885	20.0744	20.2602	20.4461	20.632	20.8178	21.0037	21.1896	21.3755	21.5613	21.7472	21.9331	22.119	22.3048	22.4907	22.6766	22.8625	23.0483	23.2342	23.4201	23.6059	23.7918	23.9777	24.1636	24.3494	24.5353	24.7212	24.9071	25.0929	25.2788	25.4647	25.6506	25.8364	26.0223	26.2082	26.3941	26.5799	26.7658	26.9517	27.1375	27.3234	27.5093	27.6952	27.881	28.0669	28.2528	28.4387	28.6245	28.8104	28.9963	29.1822	29.368	29.5539	29.7398	29.9256	30.1115	30.2974	30.4833	30.6691	30.855	31.0409	31.2268	31.4126	31.5985	31.7844	31.9703	32.1561	32.342	32.5279	32.7138	32.8996	33.0855	33.2714	33.4572	33.6431	33.829	34.0149	34.2007	34.3866	34.5725	34.7584	34.9442	35.1301	35.316	35.5019	35.6877	35.8736	36.0595	36.2454	36.4312	36.6171	36.803	36.9888	37.1747	37.3606	37.5465	37.7323	37.9182	38.1041	38.29	38.4758	38.6617	38.8476	39.0335	39.2193	39.4052	39.5911	39.777	39.9628	40.1487	40.3346	40.5204	40.7063	40.8922	41.0781	41.2639	41.4498	41.6357	41.8216	42.0074	42.1933	42.3792	42.5651	42.7509	42.9368	43.1227	43.3086	43.4944	43.6803	43.8662	44.052	44.2379	44.4238	44.6097	44.7955	44.9814	45.1673	45.3532
105	103.405	102.408	103.311	103	103.189	103.429	103	103	103	103	103	102.143	101.855	102.84	103.58	104.175	107	107.107	109.863	113.492	119.146	123.909	129.401	134.93	141.264	146.155	149.214	152	151.963	149.932	145.479	140.6	133.31	123.611	115.234	106.571	99.178	93.139	88.018	85.596	85.554	87.021	91.599	95.949	100.768	107.841	115.712	125.736	136.285	146.758	154.233	161.41	166.36	169.417	172.045	175.148	176.601	181.885	185.101	188.476	191.613	192.631	193	192.929	191.364	189.57	185.851	183.095	179.397	173.118	168.056	163.015	157.263	151.603	144.468	139.02	133.292	130.718	128	128	128	130.488	133.244	136.667	142.593	148.12	155.299	160.836	166.762	171.218	176.231	179	179	179	179	179	176.956	173.889	169.345	159.874	148.688	134.489	120.783	109.603	100.417	93.861	89.923	85.939	85.835	86.063	87.607	90.167	94.188	100.429	105.911	109.525	115.054	120.619	123.845	129.189	133.017	134.619	136.214	137.81	141.103	144.562	149.345	156.253	161.881	170.889	177.601	184.905	189.414	191.691	191.446	186.944	178.74	169.262	160.075	150.778	140.768	134.388	125.329	116.143	107.465	99.734	92.208	87.619	84.863	81.81	79	79	79.214	82.889	84.692	88.02	93.758	98.045	104.11	110.753	118.55	126.893	135.002	142.432	148.38	154.083	158.659	161.5	164.704	168.905	173.268	176.145	178.13	179	179.298	177.693	175.292	168.902	162.855	155.143	148.495	139.556	133.738	127.063	122.657	119.25	116.768	115.571	114.328	112.905	111.31	113.272	113.623	116.155	118.573	119.815	120.862	121	121.128	119.952	117.86	113.762	112.167	107.728	102.758	99.092	95.839	96.698	98.291	99.729	103.17	108.884	114.826	121.02	129.526	138.026	144.681	148.083	150.875	151.254	151.461	152.187	153.304	154.5	155.294	153.675	152.086	152.061	152	151.095	151.271	153.845	158.819	166.643	176.212	186.016	195.423	204.972	211.345	216.23	216.807	212.141	208.401	202.073
